text,label
"Menggunakan masker kain terlalu lama berbahaya karena dapat menyebabkan kekurangan oksigen? Face with monocle
Black small squareApa COVID-19 itu dapat disembuhkan dengan obat pengencer darah dan antibiotik? Face with monocle#reconsigap #relawankemdikbud #siapadaptasi 
@Kemdikbud_RI
 
@ISMKI_Indonesia
 
@ditjendikti",1
"Masker kain kalo dipakai langsung malah nyengat baunya, solnya disitu masih ada bahan-bahan kimia yang berbahaya.

Jadi sebelum dipakai baiknya dicuci dulu",1
"Fakta Baru Siti Zainah yang Mengaku Hamil karena Angin: Dihamili Pria dan Belum Resmi Menjanda https://indopolitika.com/fakta-baru-siti-zainah-yang-mengaku-hamil-karena-angin-dihamili-pria-dan-belum-resmi-menjanda/ via 
@Indopolitika",0
"Suami angin anginan ini.

Terungkap Fakta Wanita Hamil Usai ""Angin Masuk Kelamin"", Ternyata Megandung Bayi dari Mantan Suami",1
"Angel pemberitaan yg sengaja merendahkan perempuan, pemberitaan yg berakhir dg olok” belaka. 
Harusnya media bekerja lebih baik lagi untuk menginvestigasi fakta.

Janda Cianjur Hamil Tanpa Hubungan Seks: Angin Kencang Masuk Vagina Saya",1
salah satu fakta unik saat musim hujan dan angin saat ini adalah jumlah angka ibu hamil akan meningkat pesat. Hehe,1
"Buatku ini sama dengan berita perempuan hamil di banten karena ketiup angin itu. Sebagian jurnalis cari yang rame & bombastis aja, ga cari fakta lebih jauh.",1
"Khasiat Kunyit untuk Diet, Kecantikan, dan Kesehatan http://dlvr.it/LkJgLP",0
"(makanan yang mempunyai efek sebagai obat untuk diet golongan darah O):
jahe, kailan, kunyit, Daging (sapi, kerbau, rusa, domba, anak sapi),",1
"Jus Kunyit pun sesuai untuk lelaki.
Berkesan membuang lemak2 di badan tanpa diet yang ketat dan… https://instagram.com/p/7ts7oolxK-/",1
"minum kunyit asem nya dingin .. (>̯-̮<) gara2 
@StelliMeilita
 . pengennya buat diet, malah untuk melepas dahaga (˘o ˘"")",1
"Kitab Bumbu Sehat di #Bodylicious w/ 
'@MensHealthIndo
 - Cabe: Membantu untuk diet, Kunyit: Pencegah kanker, Lada: Anti depresi",1
"3 Rempah Super untuk Detoks: Golongan rempah seperti jahe, kunyit dan lada dapat membantu menyukseskan diet de... http://bit.ly/1R01q9l",1
bulu kucing penyebab mandul . Maka dilarang mengkonsumsi terlalu bnyk #eaaaakk,1
"kau mandul ,istrimu dokter atau sekolah dibidang kesehatan ? bulu kucing penyebab gangguan janin ha ? apa kau dengar bunuh kucing , dengar",1
"okeee cc @papriolina RT 
@miemie19Falinda
: Bulu kucing bukan penyebab asma dan bukan pula penyebab wanita jd mandul.CATAT !",1
"http://bit.ly/1Cx2fhr - #tanyadokter Memelihara Kucing = Mandul: Malam Dokter,
Apakah memelihara kucing dapat menyebabkan kemandulan?",0
"MITOS: Makan jambu biji, atau cabai dapat menyebabkan terjadinya radang usus buntu.
FAKTA: SALAH
Para spesialis... http://fb.me/2Bl4Y9qjg",1
Jangan menelan biji cabai terlalu banyak karna biji cabai sulit untuk dicerna dan dapat menyebabkan usus buntu,1
"Makan cabai bersama bijinya ataupun makan jambu klutuk bersama bijinya, dapat pula menyebabkan radang usus buntu.",1
"biji cabai dapat menyebabkan penyakit usus buntu. jadi makanlah sambal, bukan cabai",1
Salah satu mitos adalah mengonsumsi banyak cabai dapat menyebabkan usus buntu.   #makancabai,0
"Admin ada tips nih
Jangan menelan biji cabai terlalu banyak karna biji cabai sulit untuk dicerna dan dapat menyebabkan usus buntu",1
Banyak yang percaya kalau pasta gigi bisa hilangkan komedo. Benarkah efektif atau justru berbahaya?,0
#GayaGADIS Good news! Pasta gigi bisa hilangkan komedo! http://ow.ly/Y9ba5 (Foto: Fotosearch),1
#didyouknow komedo mengganggu bisa kamu hilangkan dengan oleskan pasta gigi di daerah komedo. Diamkan dan bilas bersih dengan air dingin.,1
Pasta Gigi Bisa HIlangkan Komedo ? #Tips #Komedo #Blog #PastaGigi http://popular.blogsaya.com/post/pasta-gigi-bisa-hilangkan-komedo.html,1
sikatan..sikatan..--->>Pasta Gigi Bisa Hilangkan Komedo - http://jagoannews.com/blog/2012/06/06/pasta-gigi-bisa-hilangkan-komedo/,1
"Cukup Gunakan Pasta Gigi, Kamu Bisa Hilangkan Komedo dengan Resep Mudah:
http://babe.news/id-id/read/11518580",1
"8 Manfaat Minyak Bulus untuk Kesehatan, Bantu Atasi Jerawat hingga Cegah Impoten",0
9 Manfaat Minyak Bulus untuk Kesehatan Pria dan Wanita | Banyak yang Belum Diketahui! https://warkopcarita.com/2020/06/24/9-manfaat-minyak-bulus-untuk-kesehatan-pria-dan-wanita-banyak-yang-belum-diketahui/,1
"MINYAK BULUS untuk kecantikan & kesehatan

Kecantikan
.menghaluskan&mencerahkan kulit
.mghilangkan bekas jerawat... https://fb.me/96vm5Xw6a",1
"Manfaat Minyak Bulus Untuk Kesehatan Kulit: http://youtu.be/HL9Mm67hhS8?a melalui 
@YouTube",1
"Sabun Minyak Bulus terbuat dari lemak cair bulus yang berkhasiat untuk memelihara kesehatan kulit.
Khasiat Sabun... http://fb.me/HtE8sbWa",1
Apa itu minyak bulus? Apa saja manfaat minyak bulus untuk kesehatan? Simak info selengkapnya disini... http://fb.me/21YZUiaBJ,1
"Cara Menyembuhkan Sakit Gigi Secara Alami, Berkumur Air Garam hingga Oleskan Minyak Cengkeh https://m.tribunnews.com/kesehatan/2020/04/10/cara-menyembuhkan-sakit-gigi-secara-alami-berkumur-air-garam-hingga-oleskan-minyak-cengkeh lewat 
@tribunnews",0
"Kalo sakit gigi min ""
@WOWFakta
: Berkumurlah dengan air hangat yang telah dicampur garam tiga kali sehari untuk menyembuhkan luka sariawan.""",1
Cara menyembuhkan sakit gigi dengan air garam http://sakitgigi.net,1
Kumur-kumur dengan air hangat yg sdh ditambahkan air garam. Larutan tsb mmbantu menyembuhkan sakit gigi&radang tenggorokan. #healthtips,1
"dan gak jarang air garam sering di percaya bisa menyembuhkan sakit gigi RT @ben_andz Dibaca tweeps > RT 
@fitriasiska_23
 air garam bisa dija",1
"Mulai mempertanyakan efektivitas air garam dalam menyembuhkan sakit gigi (-__-"")",1
"tapi katanya masak bumbu mie dengan suhu tinggi itu bisa ngubah struktur kimianya, terus bisa menyebabkan keracunan ringan bahkan resiko kanker. makanya petunjuk pembuatan mie instan itu bumbunya dituang di wadah, bukan ikut dimasak. correct me yaa",1
Mie instan bisa menyebabkan kanker karena makanan ini butuh proses mencerna yang cukup lama. Mie instan juga terdapat bahan kimia seperti TBH dan BHA yang bersifat karsinogenik. Kandungan tersebut dapat menyebabkan kanker dan bahkan dapat menyebabkan asma hingga diare.,1
"Sukurlah, terus juga jgn banyak makan mie instan kalo ngga salah bisa menyebabkan kanker payudara",1
"Dokter bilang, untuk perempuan.
Jangan kebanyakan makan mie instan, MSG, minuman bersoda dan juga makanan yang dibakar.
Makanan minuman tersebut jika dikonsumsi secara berlebihan akan menyebabkan tumor jinak, bahkan kanker.
Dan benar memang",1
Beberapa pihak mengatakan mie instan itu dapat menyebabkan kanker atau rambut rontok karena mie instan ini mengandung lapisan lilin.,1
"Jangan terlalu sering makan mie instan! Di usia 20 tahun, wanita ini mengidap tumor payudara dan harus jalani operasi pengangkatan tumor.",0
"Nahh mie instan juga ternyata banyak juga bahayanya kalo di konsumsi berlebihan, diantaranya bisa menghambat nutrisi,menyebabkan obesitas,dan bisa menyebabkan kanker juga. Wah mending mulai kurangin konsumsi mie instant aja deh hehehe #BASOSAPI",1
"Ragam Mitos MSG, dari Bikin Otak Lemot Sampai Berbahaya Bagi Kesehatan http://detik.id/6PqAgF",0
"MSG berlebihan bikin otak lemot, gangguan prilaku, dan sel2 menjadi abnormal",1
"Kalo lauknya banyak MSG nya iya mas..MSG bikin daya ingat kurang juga :( RT 
@adhitiasofyan
: Apa kebanyakan karbohidrat itu bikin otak lemot?",1
"Msg nal bikin lemot otak tuh haha #DI ""
@kinalJKT48
: nyemil makaroni tapi tapi makaroni tidak seindah keripik dan lidilidian...""",1
"banget dn otak jd lemot ""@orientasebayang: kebanyakan mkn msg emg bisa bikin cepat haus ya.""",1
"01 detikhealth (Ragam Mitos MSG, dari Bikin Otak Lemot Sampai Berbahaya Bagi Kesehatan) ",1
"dr Adre kembali meluruskan. Menurutnya, kepala yang diguyur dengan air dingin sekalipun tidak akan menyebabkan perubahan suhu yang ekstrem sehingga rentan kena stroke.",0
"Jika langsung guyur kepala dgn air dingin, dpt menyebabkan saraf kaget / bahkan stroke, jelas dr Teguh Ranakusuma, spesialis saraf FKUI-RSCM",1
"""Riset mengatakan mandi air dingin, jangan langsung siram air kepala. Karena bisa menyebabkan kaget dan stroke""

Mohon maap...TITIK TERENDAH YANG GW RASAKAN ITU DI PUNGGUNG, BUKAN DI KEPALA",1
"Jika tubuh sedang kepanasan lalu langsung diguyur kepalanya dengan air dingin,bisa menyebabkan saraf kaget atau bahkan stroke
",1
"Jika tubuh sedang kepanasan lalu langsung diguyur kepalanya dengan air dingin,bisa menyebabkan saraf kaget atau bahkan stroke",1
"Demm -_-""@TipsDahsyat: Ingat jangan menyiram kepala anda langsung dengan air dingin saat mandi, karena bisa menyebabkan penyakit stroke..""",1
"Iya kalau air dingin dapat menyebabkan stroke (yg punya riwayat stroke). Gw kan mandinya pakai air hangat EyeMouthEye
https://ascentemc.com/why-do-strokes-often-happen-in-the-bathroom/#:~:text=No%20sequenced%20bath%20or%20shower,cause%20artery%20or%20capillary%20breakage.",1
"#LintasKesehatan:
REMATIK - Faktanya, belum ada bukti yang menguatkan bahwa mandi malam menyebabkan reumatik.... http://fb.me/1S7OGp3I6",0
Mandi jam segini boleh kan? Gak ada riset yg membuktikan mandi malam menyebabkan reumatik. Okesip,1
85% orang yg bilang mandi malam  menyebabkan reumatik adalah orang yg malas mandi.. 15% sisanya tidak pernah mandi.,1
"Mandi malam menyebabkan reumatik, itu hanya mitos. #DR.OZ 
@TRANSTV_CORP",1
"Buah jambu biji dipercaya dapat meningkatkan trombosit pada penderita demam berdarah dengue (DBD). Namun banyak lagi manfaat buah jambu biji. Apa saja?

via 
@detikHealth",0
#trubusmania Jus Jambu Biji Ternyata Tidak Menaikkan Trombosit Penderita DBD #trubusid https://life.trubus.id/baca/25751/jus-jambu-biji-ternyata-tidak-menaikkan-trombosit-penderita-dbd,1
"Jus Jambu Biji Manjur Sembuhkan Demam Berdarah, Mitos atau Fakta?
Jus jambu biji disebut bisa menaikkan trombosit dan sembuhkan DBD. Mitos atau fakta?",1
"Bagus buat demam berdarah.  Menaikkan kadar trombosit.  Di jagakarsa masih banyak pohon jambu biji yah  Bang 
@SaifulJagakarsa",1
Salahsatu buah yg dapat mempercepat menaikkan trombosit adalah buah jambu biji #Herbal,1
"Hai 
@farah_anna
 Smiling face with smiling eyes. Makan Mie+Coklat bersamaan memicu keracunan krg tepat. Mie instan yg beredar sdh teruji aman dan tdk mengandung arsenik",0
"karena MIE  itu mengandung 'Arsenic Pentoxide' (As2O5) dan berhubung habis makan MIE  makan COKLat.Terjadilah ""Reaksi Kimia""",1
"#1 mie itu mengandung Arsenic Pentoxide (As2O5), dan setelah makan coklat, terjadi reaksi kimia yang membuat (As2O5) menjadi (As2O3) yang…",1
"6. Tetapi, karena MIE itu mengandung 'Arsenic Pentoxide' (As2O5) & berhubung habis makan MIE wanita itu makan COKLat.",1
"Tetapi, karena MIE itu mengandung 'Arsenic Pentoxide' (As2O5) & berhubung habis makan MIE wanita itu makan COKLAT.",1
Bahaya makan mie dan coklat dalam waktu dekat!! || MIE itu mengandung '*Arsenic Pentoxide' (cont) http://tl.gd/n66rg8,1
#Djarot Angkat Bicara soal Isu Vaksin HPV Sebabkan Menopause http://ift.tt/2gafukU,1
Fitnahmu bisa bahayakan anak bangsa >> Ini Penjelasan Dinkes DKI Soal Kabar Vaksin HPV Sebabkan Menopause Dini >> https://news.detik.com/berita/d-3356564/ini-penjelasan-dinkes-dki-soal-kabar-vaksin-hpv-sebabkan-menopause-dini,1
"Kabar Palsu Vaksin HPV Sebabkan Menopause Dini Bisa Ditangkis dengan Fakta http://detik.id/VpUmpt via 
@detikHealth",0
"Berbahayakah Jika Teh Daun Jati Cina Dipakai untuk Diet? http://de.tk/70juV via 
@detikhealth",0
"Fyi nder, teh daun jati cina itu obat pencahar bukan untuk diet. Gaboleh dikonsumsi terus menerus.",1
"#Wanita:  Minum Daun Jati Cina Untuk Diet, Aman Atau Tidak? http://dlvr.it/N9fps9 http://j.mp/muluss",1
"Minum Daun Jati Cina Untuk Diet, Aman Atau Tidak?: Daun ini sempat booming di Indonesia sebagai agen diet yang… http://dlvr.it/N9fpmk",1
Teh daun jati cina bagus untuk diet dan bagus untuk kesehatan minat ?mention aje☺,1
"Terbukti Makan Larut Malam Sebabkan Berat Badan Cepat Naik http://de.tk/AGZeH via 
@detikfood",0
"RT 
@blogdokter
: #Q Apakah perut buncit di sebabkan makan larut malam? #A Perut buncit bukan kapan waktu makan tetapi apa yg dimakan",1
" perut buncit RT 
@detikcom
: Terbukti Makan Larut Malam Sebabkan Berat Badan Cepat Naik http://de.tk/AGZeH via 
@detikfood",1
Benarkah Makan Malam Sebabkan Kegemukan? Ini Penjelasannya Dari Ahli Gizi: Selain karbohidrat juga lemak/minya... http://bit.ly/1SDrCpb,1
"Hati-hati, makan di malam hari bisa sebabkan kegemukan http://mdk.to/5THt #MDK",1
"Mengunyah Bawang Putih Mentah Bisa Sembuhkan Batuk? Ternyata, Faktanya untuk Mencegah Flu http://okz.me/CYx05",0
; bawang putih ; jahe ; teh hijau ; bayam ; vitamin C --------> 5 Makanan Ini Bisa Sembuhkan Flu Lebih Cepat,1
Tulisan Dunia - Dalam Waktu Jam Bawang Putih Bisa Sembuhkan Flu Begini Caranya http://fb.me/89Wr6ZZCg,1
Ternyata Bawang Putih bisa Sembuhkan Obat Flu dan Batuk http://goo.gl/fb/voN0SO,1
"bisa buat ngobatin jerawat juga  RT 
@Adi7DARMA
: Ternyata bawang putih mengandung antibiotik alami bisa sembuhkan flu & byk penyakit lainnya",1
Dalam Waktu 3 Jam Bawang Putih Bisa Sembuhkan Flu. Begini Caranya http://bit.ly/1kuGOZ5,1
Ternyata bawang putih mengandung antibiotik alami bisa sembuhkan flu & byk penyakit lainnya,1
"Kalau biasanya kita menggunakan daun jambu biji untuk obat diare, ternyata kulit dari  buah rambutan ini memiliki manfaat yang sama, lho.
...
Face with medical maskDiare sendiri merupakan kondisi dimana seseorang buang air besar dengan konsistensi cair atau lembek",0
ada juga yang dibuat obat dari daunnya. contohnya daun jambu biji untuk obatin diare #100jutapohon #SMAN1CIKUT,1
Inilah #Manfaat Daun Jambu Biji Untuk Obat Diare http://goo.gl/fb/tjHjCi,1
"Selain sebagai obat diare, ternyata Daun jambu biji juga berguna untuk kecantikan. Apa saja manfaat tersebut?... http://fb.me/24W8O1b2I",1
"NFO TANAMAN OBAT: gunakan jus daun jambu biji ( pilih daun yg masih muda) , bubuhkan garam sedikit, dan pakai air matang. Untuk obat DIARE.",1
Ada daun sirih untuk obat sakit gigi. Daun jambu biji untuk obat diare. Dll,1
[Fakta atau Hoaks] Benarkah Sayap dan Ceker Ayam Dapat Menyebabkan Kanker? https://cekfakta.tempo.co/fakta/518/fakta-atau-hoaks-benarkah-sayap-dan-ceker-ayam-dapat-menyebabkan-kanker?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=dlvrit #CekFakta #TempoCekFakta,0
HOAX: Makan Sayap dan Ceker Ayam Suntik Menyebabkan Kanker | Kesehatan Muslim http://kesehatanmuslim.com/hoax-makan-sayap-dan-ceker-ayam-suntik-menyebabkan-kanker/,1
".@JadiTINGGI
: Ceker & sayap ayam bisa menyebabkan kanker untuk wanita? Cari infonya disini CS1: 2B56D627/081321489500 https://pic.twitter.com/Dq79mCFZuw",1
Ceker ayam menyebabkan kanker kista -dr oz,1
" @FoodFezt
 #resolusi2011 bisa berenang dan menambah tinggi badan \(»'⌣'«)/'",1
Buat yang mau menambah tinggi badan pun bisa. *berenang,1
Yang paling kece berenang bisa menambah tinggi badan! Tapi buat yg masih di masa pertumbuhan ya :P hhi #infoGoci,1
Bahagia banget bisa berenang. Lumayan buat nurunin berat badan dan menambah tinggi badan ^__^,1
"Latihan seperti bermain basket dan berenang bisa membantu menambah tinggi badan lho !

https://goo.gl/6dZxLE",0
"#HondaQuiz #OlahragaFavorit Berenang, selain baik untuk kesehatan dan untuk menambah tinggi badan. Juga supaya bisa menolong cewek"" cantik.",1
"Bisa Dengan Berenang, Skipping, Jogging dan Olahraga Lainnya Yang Bisa Menambah Tinggi Badan Kamu.",1
"Retweeted Indah Dewi Pertiwi (
@IDP_Keci
):

Tusuk gigi juga tidak bisa menularkan HIV karena virusnya tidak bisa hidup di ruang terbuka.",0
"Jadi ya bisa dibilang, sangat tidak mungkin menularkan HIV melalui media tusuk gigi. #tusukgigiHIV",1
"#TahukahKamu Tusuk gigi ga bisa menularkan #HIV, karena HIV ga bsa hidup di luar tubuh manusia :) #Info",1
Dulu yang bilang tusuk gigi bisa menularkan HIV itu seorang menteri juga apa bukan ya? Pokoknya gua inget kekonyolannya. Tapi lupa menkes juga apa bukan..,1
"Anggota DPR, komisi kesehatan, dokter pula, keukeuh tusuk gigi menularkan HIV, saya juga percaya bu, dikedipin situ bisa ketularan begonya",1
"Ini dia mitos-mitos seputar Menstruasi. Yuk, simak ulasannya!

#MHD2018
#MenstruasiBukanTabu",0
10 Mitos Menstruasi Paling Aneh: Benar nggak sih saat menstruasi tidak boleh minum es? Benar... http://bit.ly/WOXgTs via #vemale(dot)com,1
"Salam sehat, tidak ada larangan bahwa saat menstruasi tidak boleh minum air dingin atau es. Hal ini dapat dikatakan mitos..",1
"Berarti saat menstruasi boleh minum es dong, dok? RT 
@dr_BramIrfanda
: 21. Kesimpulan: AIR ES TIDAK MENYEBABKAN ... http://m.tmi.me/oOrnB",1
"Ritwiitt.. Hei kmu baca ini yaa.. Boleh minum aer dingin (◦ˆ⌣ˆ◦) RT 
@drMetiMetiani
: ""Air es tidak berbahaya jika dikonsumsi saat menstruasi""",1
"Tidak Boleh berenang saat Menstruasi?? 
MITOS ATAU FAKTA?? ",0
Saat menstruasi kita tidak boleh berenang? Ini alasannya! http://bit.ly/2mvhCGC #LaunchingPERSIB #IndonesiaMoveUp,1
"...::: Wanita Tidak Boleh Berenang Saat Menstruasi :::....

Ketika wanita sedang Menstruasi sebaiknya jangan... http://fb.me/6wUdSCU4V",1
"Selama memakai (maaf) pembalut & tidak merasa risih, berenang saat #menstruasi boleh saja dilakukan. Hal ini tdk berpengaruh pada kesehatan.",1
3. Tidak Boleh Berenang Saat Menstruasi #DC,1
Wanita Tidak Boleh Berenang Saat Menstruasi http://bit.ly/11Q5Y6f,1
Mengonsumsi nasi 3 kali sehari umumnya menjadi kebiasaan orang Indonesia. Tapi benar nggak sih kebiasaan ini memicu seseorang mengidap diabetes?,0
"siapa bilang gak boleh? ada banyak makanan pengganti nasi lainnya. as someone yang gak harus makan nasi, karbo nasi bisa diganti pakai kentang rebus, umbi-umbian, oat, shirataki, beras merah, beras coklat, beras diabetes (yang ini w gak prefer, gak enak soalnya...)",1
"Kl sebanding dgn aktivitas fisik kita, makan nasi yg agak banyak...gak terlalu bermasalah.Takutnya makan nasi nya banyak, kita tdk ada aktivitas fisik...itu lama kelamaan bisa muncul diabetes....",1
kalo abis makan nasi ngantuk trs tidur trs diabetes. biar ga ngantuk trs bisa tidur dan ga diabetes makan apaadooong,1
"Kolesterol udah
Asam urat udah
Semoga terhindar dari Diabetes selama2nya. Aamiin.

Yok kurangin minum manis dan makan nasi yok. Bisa yok.",1
"Diabetes emang perlu diwaspadai banget selain hipertensi sama jantung mulai dari yang terkecil dulu kurangi minum manis kurangin ngemil manis ga makan ketan kurangin ubi singkong nasi putih kalo bisa minum air putih minum es teh atau teh tawar mulai dikit"" olahraga...",1
Diabetes kan gak cmn dr minuman manis. Makan nasi putih jg bisa meningkatkan gula darah.,1
"4.Mengobati luka bakar: Jika kamu terkena percekikan minyak panas saat memasak, atau mengalami luka bakar, kamu bisa oleskan mentega sebagai pertolongan pertama kamu. Dg cara ini juga dipercaya luka bakar tdk akan membekas",1
"Sawit itu paling byk manfaat tapi cost nya murah bisa dipakai untuk minyak goreng, campuran solar, oli & pelumas, mentega, pomade, lotion, mengobati luka bakar, bahan baku bio diesel dan ampas nya bisa menjadi pupuk kompos.",1
"Belum ada bukti ilmiah bahwa odol/mentega/minyak bisa mengobati luka bakar, justru dikhawatirkan malah bikin infeksi.#Sahabat",0
Mitosnya pasta gigi dan mentega bisa obati luka bakar.,1
"""@DokterOZ_: Mitosnya pasta gigi dan mentega bisa obati luka bakar."" (dan garam?)",1
"#SobatHalalMUI, beredar kembali isu hoaks terkait bumbu masak, tepung dan mie instan dg brand tertentu yg mengandung babi. Begini penjelasan LPPOM MUI, https://halalmui.org/mui14/main/detail/klarifikasi-hoax-produk-sasa-masako-royco-ajinomoto-dan-indomie
.
#klarifikasi #hoax #info #update #fyi #ketetapanhalalmui #hoax #lph #lppommui #halalmui #halalidonesia",0
"Tante aku masih percaya isu indomie mengandung minyak babi. Kalau beli mie instan selalu yg sedaap. Padahal mah enakan indomie di mana2nya. Tapi yaudasih, aku jg bisa beli sendiri hahaaa",1
"Ia hanya tidak bisa membaca mana mie instan yang tidak mengandung babi, sampai sebuah suara mengagetkannya.

""Ah iya silahkan."" bergeser sedikit, lalu menatap lelaki itu. ""Apa kau tahu mie yang tidak ada babinya?""",1
"Banyak banget, salah satunya temen gua, dia sampai share info kalo mie instan merk indo*** mengandung minyak babi, gua tanya balik, dari manandapet info, dari grup WA.. parah ..",1
Btw untuk mie instan banyak yg blm aku masukin ke Shopee krn banyak yg mengandung babi. Jadi kalo kalian mau nitip request aja. Bisa dm/rep ntar aku masukin Thumbs up,1
"((Mie instan rasa babi yg bumbunya ga mengandung babi))
Yaterus rasa babinya darimanaaaa? Gamungkin ayam campur sapi jadi babi kan?",1
"Malas Pakai Kacamata, Apakah Minus pada Mata Bisa Bertambah? http://detik.id/6gGNge via 
@detikHealth",0
"#sehat #hidupsehat Malas Pakai Kacamata, Apakah Minus pada Mata Bisa Bertambah?: Punya mata minus tapi malas ... http://bit.ly/2bei0CP",1
"Misalnya, ia bilang minus akan terus bertambah, yaelah, pakai kacamata Atau jaga mata itu bisa mempertahankanya",1
"Kok Bisa ya, Minus Terus Bertambah meski Sudah Rajin Pakai Kacamata ... https://lifestyle.harianjogja.com/read/2019/09/26/508/1020056/kok-bisa-ya-minus-terus-bertambah-meski-sudah-rajin-pakai-kacamata-?utm_source=dlvr.it&utm_medium=twitter",1
"Menjawab Mitos Ibu Hamil Tidak Boleh Makan Durian, Ternyata…",0
"Apa yang tidak ingin di dengar dan di respon oleh ibu hamil dan menyusui adalah pembicaraan seputar mitos pd kehamilan dan menyusui . Ga boleh makan durian,pedes dan mandi malam misalnya,sumpah risih dengernya.sedangkan dokter bilang fine aja kokMan cartwheeling",1
Wanita Hamil Tidak Boleh Makan Durian? | Blognya Ummu Kautsar - http://bit.ly/VUxVp8,1
"""
@Ayahbunda
: Bernarkah ibu hamil tidak boleh makan durian? Kata Dokter http://ow.ly/cvA0x""",1
Mitos; wanita hamil tidak boleh makan durian,1
"W baca artikel lengkapnya, di akhir malah ngomongin ibu hamil tidak boleh makan durian. Apaan coba https://jakarta.tribunnews.com/2020/02/21/kpai-ingatkan-wanita-berenang-di-kolam-bareng-laki-laki-bisa-hamil-begini-penjelasannya",1
"Teh Hijau Bisa Cegah Kanker, Benarkah?: Sejak beberapa tahun terakhir, teh hijau primadona minuman sehat. Sela... http://bit.ly/1m5pGo6",1
"Teh Hijau Bisa Cegah Kanker, Benarkah? http://de.tk/60bwvb via 
@detikfood",0
"@detikcom
 bener ..Teeh hijau tambah yg merah sekoper kanker langsung sembuh...E262",1
"Ini alasan teh hijau bisa cegah kanker pankreas
Teh hijau dan ekstrak teh hijau telah lama diketahui memiliki... http://fb.me/2ZZob798u",1
Konsumsi Teh Hijau Bisa Cegah Kanker Pankreas http://dlvr.it/5qmgHW,1
Teh Hijau bisa cegah kanker #TehBaruBukanYangLayu,1
"Ramai soal Minum Minyak Kayu Putih Atasi Gejala Covid-19, Ini Kata Dokter...banyak pasien yg datang lambungnya sakit karena minyak kayu putihnya diminum..hati2 atas info yang beredar..
@infosehatfkui
 
@Medicine_UI
 
@univ_indonesia
 
@ygi_gastro_id
  
@pbpegi_",0
Minyak kayu putih tidak dianjurkan untuk diminum. Meskipun artis-selebritis yang melakukannya tidak mengubah status himbauan tsb. Pemakaian luar saja ya Folded hands,1
"dihh ko sepupu gue aneh semua sii, masa minyak kayu putih diminum anjerLoudly crying faceLoudly crying facePerson fencing",1
"udah kak, gejala nya kmrn mayan termasuk parah engap, lidah gada rasa, batuk, demem tinggi, gabisa nyium dll. minyak kayu putih nya kmrn diminum juga",1
"teman, minyak kayu putih baiknya dihirup atau dioles saja, jangan diminum ya Smiling face with smiling eyesFolded hands",1
geblek bgt sonchae mah minyak kayu putih diminum anjritTired faceLoudly crying face,1
Apakah Benar Minyak Goreng Bisa Diminum? http://bit.ly/2mGBvvR #tipskesehatan,0
"Promosi minyak goreng yang aman dan bisa diminum, sudah teruji klinis di laboratorium terpercaya Relieved face .ga",1
"Pernah ga sih kalian minum minyak goreng Sania karena dulu iklannya bilang ""bisa diminum juga""",1
Semutnya korban iklan minyak goreng yang bisa diminum,1
Sancho minyak goreng yang bisa diminum,1
Ohh.. minyak goreng yang bisa diminum itu kan ya?,1
Terus kalau minyak goreng bisa diminum menandakan apa?  Indonesia bebas kolestrol kah wkwkwk,1
3 Manfaat Centella Asiatica (Daun Pegagan) untuk Kesehatan dan Kecantikan Kulit Anda http://wartaindonesia.co.id/3-manfaat-centella-asiatica-daun-pegagan-untuk-kesehatan-dan-kecantikan-kulit-anda/,0
"3 Manfaat Daun Pegagan ‘Centella Asiatica’ Untuk Kecantikan http://toptrendonline.com/531/3-manfaat-daun-pegagan-centella-asiatica-untuk-kecantikan/ lewat 
@TOPTRENDONLINE
.COM",1
Karena Zat-zat yang terkandung di dalamnya dinilai sangat baik untuk kesehatan dan kecantikan wajah. Berikut manfaat dari Centella Asiatica yang wajib Sahabat Muslimah tau,1
"Daun pegaga juga bagus untuk kecantikan kulit. Ini terbukti dengan produk kayman beauty yang Terdiri daripada bahan-bahan seperti Centella Asiatica, serum ini membantu mengurangkan kemerahan, menenangkan kerengsaan dan meningkatkan kesihatan kulit secara keseluruhan",1
Pesona Mahameru http://192.168.0.105:8000/artikel/manfaat-dari-daun-pegagan-atau-centella-asiatica-untuk-kecantikan,1
"Skin1004 - Madagascar Centella Asiatica Ampoule.

- Dunia kecantikan kini menggunakan Centella Asiatica, karena dikenal sebagai salah satu kandungan skincare alami yang efektif untuk menangani masalah jerawat. 
-c",1
"Hii. Kalau untuk serum boleh try serum from kayman. Suitable for all skin type. Serum ni dapat treat acne, redness and skin barrier. Also dapat treat sunburn jugak sbb ada centella asiatica for soothing. Nak tanya apa2 pasal produk ni,boleh dm jeSlightly smiling face",1
"Hati hati kangkung dapat menyebabkan rasa kantuk, lemas, mata berat, dan gangguan perut",1
Orang bilang makan kangkung dapat menyebabkan ngantuk. Di gue ga ngaruhFace with tears of joy,1
"#MitosAtauFakta

CampusBrainers, kali ini mitos seputar makanan nih, wah jadi laper kan yaa hehehe. Kali ini makanannya sayur kangkung yang dipercaya dapat menyebabkan ngantuk.. Loh emang iya, mitos atau fakta sih.. Jadi itu fakta, apabila dikonsumsi berlebihan :D

#THEGOODVIBES",1
""" Kangkung dapat menyebabkan ngantuk http://bit.ly/s4LPes",1
